"","i","mean_dist_to_grocery","median_dist_to_grocery","max_dist_to_grocery","min_dist_to_grocery","quartiles_dist_to_grocery_25p","quartiles_dist_to_grocery_50p","quartiles_dist_to_grocery_75p","n_from_pnts","n_from_pnts_no_path"
"676",676,868.397666900201,730.82610228919,7272.64568191085,0,502.868078032113,730.82610228919,864.193202634194,69,0
"677",677,1578.86084382186,1410.44233273626,2710.35544979053,705.013678437572,1185.6661291002,1410.44233273626,1931.45484187262,47,0
"678",678,1398.22403085551,1333.17970638946,2571.54001169285,509.166547309711,1018.32646286429,1333.17970638946,1777.64554146008,167,0
"679",679,2579.79261239607,2604.415558753,3091.87536701703,1953.37576462011,2420.0873586661,2604.415558753,2765.97383204694,65,0
"680",680,390.376473174686,418.36242938644,600.909487066207,102.464869328163,329.916279281114,418.36242938644,492.814633532373,20,0
"681",681,948.01302914896,979.192751005622,1602.45924494647,172.008866948307,674.157505243679,979.192751005622,1274.54597403661,96,0
"682",682,567.048030827622,570.636650772145,957.676134534236,199.799383943815,442.427956466894,570.636650772145,708.5396089087,32,0
"683",683,1007.10306932012,1061.22102045787,1878.60419638256,66.8714905911787,608.3242930102,1061.22102045787,1384.04711808888,143,0
"684",684,431.604549555649,451.204265867562,763.231857688642,52.0641283657518,369.690832098258,451.204265867562,552.185824243507,39,0
"685",685,1954.51513091347,1931.71560660958,2760.32602617856,1129.54848114898,1670.62067422847,1931.71560660958,2186.46800101264,102,0
"686",686,1791.41340106752,1760.58810830563,2660.4621639432,1065.1796681543,1568.55422041785,1760.58810830563,1911.73249734399,98,0
"687",687,569.322981408927,576.101758917887,1194.23310536378,60.2360824838052,314.482548148367,576.101758917887,765.710505962439,100,0
"688",688,897.455397180143,975.329768022717,1387.01477564496,253.309776471077,696.01450102459,975.329768022717,1087.3968184873,64,0
"689",689,1200.48136386302,1240.64849188566,1547.02204261521,704.10482159135,990.457092708261,1240.64849188566,1383.7498037818,45,0
"690",690,874.894228153,851.514457797652,1255.66139028606,539.832140290425,729.553586887504,851.514457797652,994.581982301591,20,0
"691",691,899.215907635316,898.931476924862,1505.02366635851,351.331202458984,714.425169865931,898.931476924862,1133.36990148441,58,0
"692",692,988.408963856193,901.053584514227,1667.69827861727,398.755474204036,649.835449611732,901.053584514227,1348.45103844335,64,1
"693",693,589.352213707425,554.526410957734,1225.16618082262,97.0951861812521,373.818810885104,554.526410957734,766.225716032056,32,0
"694",694,524.863802149271,530.324317311984,1117.29482286808,107.125235422963,397.274318582288,530.324317311984,632.737396451918,70,0
"695",695,937.546820893647,914.274183047472,1955.11727983763,153.70346214738,622.053725866016,914.274183047472,1217.18639602268,118,0
"696",696,1018.09639188615,962.509120994072,1849.6845071104,95.0843670367551,556.525310334299,962.509120994072,1492.73677137101,127,0
"697",697,509.034580461128,515.854378379686,841.919493621461,190.340172853409,377.507793831538,515.854378379686,641.021956174596,16,0
"698",698,821.807820011411,794.878197034351,1190.01988819731,497.477323849687,726.771469016093,794.878197034351,913.087649047862,32,0
"699",699,772.649608191285,728.940461517323,1717.07956178489,88.8088563791575,531.833634201995,728.940461517323,954.439639596297,69,0
"700",700,1495.83550371665,1473.42002016325,1853.42016023326,1127.55122955309,1369.14354300093,1473.42002016325,1579.64043224515,64,0
"701",701,585.930706556101,542.864409334747,1420.23612742452,0,384.2813717361,542.864409334747,806.715230742645,62,0
"702",702,1507.48747745267,1509.56711270202,3131.26966981168,33.1071160380557,1162.7724692948,1509.56711270202,1879.22860808342,623,0
"703",703,1085.87782343787,1163.88122029644,1869.40840889394,0,740.793021338889,1163.88122029644,1425.18776158131,207,0
"704",704,1142.2520700929,1153.65604883886,1835.20272905084,429.162258852136,952.090429902548,1153.65604883886,1356.02263738347,64,0
"705",705,1489.19383139096,1524.09001789575,1971.52556334988,873.057930460403,1321.45213204569,1524.09001789575,1706.04440469644,77,0
"706",706,623.608003513846,642.260975695802,1013.02189531392,151.806066355154,472.732300668556,642.260975695802,786.323722061484,32,0
"707",707,348.648854267539,339.632508095808,454.598848520637,236.464786964772,276.816602314095,339.632508095808,430.371217538975,8,0
"708",708,1700.26299221555,1717.93355910841,2558.74937141883,852.163270761422,1454.71301207216,1717.93355910841,1941.21930841491,147,2
"709",709,1092.43943239443,1051.44369655831,1641.68502054385,503.551927476421,849.207395459484,1051.44369655831,1340.86265025105,66,0
"710",710,1168.43762101499,1085.17746613955,2378.31250547168,551.931693484192,952.860333470964,1085.17746613955,1465.00925773271,45,0
"711",711,804.412861655763,812.730450031882,1180.0582650298,148.902534664091,648.593371294167,812.730450031882,966.254206692128,66,0
"712",712,327.671769026953,264.305750132265,554.619222893779,97.5570737214834,242.726789048368,264.305750132265,454.942020789069,16,0
"713",713,356.444060297645,369.025162870921,650.040199483618,35.6134932297681,244.772325560558,369.025162870921,478.264545888793,16,0
"714",714,1700.99338857277,1592.86037217272,3156.16208182353,120.77766635992,1168.66029388336,1592.86037217272,2270.69524281524,425,0
"715",715,645.89018649364,647.701640352556,1069.27954708533,118.38835900376,481.136525290467,647.701640352556,844.772470009817,60,0
"716",716,1896.24416056362,2032.89334108238,2406.61451138818,997.791889163009,1551.26662390905,2032.89334108238,2189.37557547493,72,0
"717",717,1014.39115940326,1036.93970238966,1746.0548583741,114.495591224533,817.675437025327,1036.93970238966,1239.01480866105,198,0
"718",718,409.760893583191,349.905375052333,867.648742855984,87.9942634309034,265.155457300102,349.905375052333,539.43067875703,40,0
"719",719,1864.85195995982,1897.33143042828,2630.37793430481,987.28027082768,1545.7829305648,1897.33143042828,2225.02597802022,128,0
"720",720,476.121168520435,481.051276529545,853.987486686844,72.3402010018984,332.499492793458,481.051276529545,612.756194257203,64,0
"721",721,427.18019221977,411.639410621175,895.16099008715,43.0877779991864,232.82964861014,411.639410621175,607.475839058291,93,0
"722",722,608.792308005054,675.719144345474,899.561488082362,174.4163034018,427.449113657175,675.719144345474,802.054549857551,23,0
"723",723,601.830864827589,598.622304407741,2336.6280640843,11.7871525584005,408.062596494308,598.622304407741,736.812907016846,86,0
"724",724,423.183819651213,454.929736331718,800.104743731029,104.764103506983,250.443686576412,454.929736331718,554.685019118455,13,0
"725",725,1577.35056748001,1582.37640357752,2341.4303593697,1039.94098697146,1384.24370558004,1582.37640357752,1733.39941840678,128,0
"726",726,535.770265759304,448.002276163099,1250.34697194329,0,304.545337992941,448.002276163099,674.173136959029,59,0
"727",727,649.142056736359,555.124953310251,1544.69293842074,64.6649874011876,312.986416816088,555.124953310251,970.664074660528,150,0
"728",728,864.840436284419,869.920599505422,1334.32783784652,183.847140010892,748.002094786013,869.920599505422,1005.0497069164,64,0
"729",729,684.528462603285,668.863780815482,1127.12029476397,275.710443118672,562.808189561958,668.863780815482,774.157732034766,28,0
"730",730,462.793410731885,478.175607285774,803.932248698407,47.3685283789028,279.039954583941,478.175607285774,675.438732321327,32,0
"731",731,661.346868802866,695.965433345422,1059.24350755596,59.6577648287293,489.236490458401,695.965433345422,800.618273955804,50,1
"732",732,8318.5754674572,8214.01291277985,9130.05379525532,7786.98176661199,8082.46341189451,8214.01291277985,8593.30801817603,19,0
"733",733,313.320220174858,357.769555989114,585.952366391456,71.9050538637576,177.984270841621,357.769555989114,387.584070901729,13,0
"734",734,1916.569425815,1978.28947630279,2628.32204560126,1009.72306945855,1589.4449812983,1978.28947630279,2254.76794461445,185,0
"735",735,4013.04127277005,3738.23522355354,6894.63762586283,207.934702910854,2804.21766750836,3738.23522355354,5479.87526461973,2156,4
"736",736,705.65875596741,694.066547805853,1261.72279662959,220.071449902423,495.332461318374,694.066547805853,878.970581813311,32,0
"737",737,559.301014617133,552.009024528424,1009.63466931371,191.500502437669,467.322548047482,552.009024528424,634.704293559658,22,0
"738",738,1539.64662173572,1579.97969711397,1896.2841845548,1148.93832849136,1329.10832932273,1579.97969711397,1733.82528094777,32,0
"739",739,350.718027629634,357.283969900681,492.791927936167,198.875493214297,264.595583380762,357.283969900681,465.837276301949,9,0
"740",740,828.369434767975,842.645721061832,1326.3170954031,414.803871860092,651.462811671413,842.645721061832,980.78423891495,48,0
"741",741,1250.27769590374,1237.38778010054,1583.01821381961,925.325355031011,1116.88088017517,1237.38778010054,1383.85861417228,20,0
"742",742,1791.84238348593,1828.13580232952,2272.99991314372,1217.4449843002,1625.89044859894,1828.13580232952,2002.33654718317,32,0
"743",743,301.666089800808,270.34247384352,616.586365099904,36.2827032385652,179.939364555753,270.34247384352,452.696985465741,31,0
"744",744,1507.33816012173,1551.09405911334,1878.07654692421,978.257875395974,1334.17080638141,1551.09405911334,1700.18662589461,43,0
"745",745,420.055153486273,413.646079577489,815.031429672065,138.861420116104,325.996612636097,413.646079577489,485.976150802191,20,0
"746",746,826.570595763046,753.230323555147,3356.00546184162,23.237313221874,390.992732994717,753.230323555147,1143.31433366208,195,4
"747",747,996.654373300278,968.335467326334,1988.13990699381,39.3085960970317,697.79689026631,968.335467326334,1328.2768543712,215,0
"748",748,488.099399500025,492.346810658914,1149.56070447737,0,385.715221894904,492.346810658914,600.493491437113,33,0
"749",749,2012.23164691664,2026.97553443719,2505.78117081011,1277.8988396597,1822.44825246057,2026.97553443719,2282.96782341509,64,0
"750",750,1079.57278903702,1083.99545217849,1482.49515919175,695.388484899825,917.78288855615,1083.99545217849,1229.94253467033,32,0
"751",751,688.521016080313,654.273334458821,1029.51686378434,428.206108644992,551.868329467573,654.273334458821,866.139251002526,16,0
"752",752,370.266522223815,363.827116011235,743.384674405759,22.6206242872656,239.323139522604,363.827116011235,508.365521286006,37,0
"753",753,1177.49471479376,1218.19342064692,1974.48453304425,149.265598127699,907.193425732569,1218.19342064692,1470.30163029458,132,0
"754",754,1468.81783729956,1459.9919325961,1986.18446293311,982.925753618366,1277.38326266402,1459.9919325961,1677.34781203985,65,0
"755",755,1206.4986386639,1146.75055526766,2632.96844749156,37.3154946446422,556.34781816018,1146.75055526766,1773.66077370028,149,0
"756",756,766.054091563569,799.884469678135,1491.8031978645,50.9953371302856,546.426785566797,799.884469678135,955.969159650086,64,0
"757",757,404.727151713154,395.911703259326,1096.75435343538,0,237.290688368118,395.911703259326,522.442110090689,71,0
"758",758,552.315121441796,595.453466446171,986.812163897985,127.154934846613,278.630235737617,595.453466446171,750.859086683028,32,0
"759",759,1672.92600002816,1687.98655397982,2435.95303035958,1026.35320130845,1475.74069451285,1687.98655397982,1889.58015200534,100,2
"760",760,565.811594540629,520.867415581822,1283.42522182794,0,338.176361100577,520.867415581822,738.126023948859,104,0
"761",761,707.662140423585,717.971345327139,1318.85315606782,42.5458359923035,515.277048336138,717.971345327139,885.453875462906,104,0
"762",762,805.495607746223,805.31754137161,1132.86159717003,306.670149975096,699.460463726458,805.31754137161,913.76789362793,75,0
"763",763,494.119972746513,519.71510564668,937.563194830947,0.914405221634093,344.719286088542,519.71510564668,650.528543569196,64,0
"764",764,671.785529653469,698.419758907078,1119.38250647469,150.20378688854,532.333902367507,698.419758907078,828.583053859067,64,0
"765",765,654.853783848829,659.191855607859,1018.4612110429,234.863060893952,485.254990643297,659.191855607859,829.025723262701,26,0
"766",766,1386.3559759389,1381.32490087537,2317.13140948992,576.271407620985,1167.39244007756,1381.32490087537,1602.08008500083,72,0
"767",767,433.79672831692,399.287241830016,876.76525186169,71.0406922513092,272.712754548561,399.287241830016,560.142957313377,40,0
"768",768,1476.93844171599,1471.2617435356,1956.01476191776,985.352835580801,1312.99729366769,1471.2617435356,1644.46206651008,64,0
"769",769,614.350391904182,627.370265314683,1201.59577105827,129.335643783832,388.19105738499,627.370265314683,817.062986955201,64,0
"770",770,732.242360644296,771.371775465484,918.774587386949,499.684791267438,639.567111468465,771.371775465484,820.269094300238,16,0
"771",771,2283.62758197652,2330.3197923454,2769.26362955375,1587.71804865636,2142.78550360845,2330.3197923454,2433.9280014299,74,0
"772",772,1941.03762063302,1987.07019940868,3344.3511552315,963.044084305151,1537.19507648454,1987.07019940868,2278.4989294866,128,0
"773",773,1757.56832466201,1898.01330841069,3625.55958062981,0,840.724554843863,1898.01330841069,2530.19222058485,232,0
"774",774,1395.68258051238,1429.48623039209,1924.33608911642,895.452249729118,1221.45258629979,1429.48623039209,1554.60723900703,80,0
"775",775,2037.69077245263,2062.07485782569,2264.99060756047,1623.29971119246,1942.29916891944,2062.07485782569,2172.09016880183,32,0
"776",776,1483.59033302036,1538.89700889774,1805.51399771292,1043.98570074464,1344.36190122027,1538.89700889774,1643.87160073162,24,0
"777",777,986.212568554474,998.694839168285,1682.9232422788,430.917898656128,776.1765238366,998.694839168285,1181.1687407953,64,3
"778",778,301.80525590013,341.585449006552,497.562467981187,0,200.969781052884,341.585449006552,410.801709091086,40,0
"779",779,1026.3552265519,1055.72479054828,1762.58289820497,72.5636770663437,790.26701332986,1055.72479054828,1279.24809022676,132,0
"780",780,741.57283343788,703.107407730445,1586.92033259359,80.7910257738824,425.888191878406,703.107407730445,966.024603074432,75,0
"781",781,619.484699208914,648.855524587656,841.491025799144,303.387980868467,543.808308896372,648.855524587656,717.839504449931,16,0
"782",782,850.303040832534,834.815858527338,1113.47639229817,609.173580188643,770.46248382547,834.815858527338,957.844719263512,34,0
"783",783,901.591885285878,899.217119833184,1084.67168831484,651.373738422592,833.918216069394,899.217119833184,995.897895484366,16,0
"784",784,1676.72636739404,1684.79805116423,2402.92837541624,1095.84601633469,1473.9571635489,1684.79805116423,1882.25802656225,64,0
"785",785,856.584140647371,845.452345732609,1658.43146699658,68.9444603875373,630.917590731343,845.452345732609,1084.47386370992,129,0
"786",786,756.654580843464,778.065005187408,1497.02133168209,52.3976071362861,525.750334704035,778.065005187408,989.378148227245,64,0
"787",787,350.532984035345,353.418340121403,646.275120714384,73.5831725439303,235.476316399023,353.418340121403,458.891524676371,34,0
"788",788,548.332145276415,551.277891799437,1108.59953447776,91.3968927304331,377.945580610372,551.277891799437,665.281414633997,32,0
"789",789,1530.08760143245,1576.60543759468,2080.27932049139,1048.18371909255,1408.49781257038,1576.60543759468,1687.91680868548,66,0
"790",790,2363.25899669849,2323.96230675253,2945.01017228403,1683.51520281856,2123.99467712292,2323.96230675253,2680.49064777641,16,0
"791",791,570.859617888433,557.006375217852,1162.41229300741,52.5062091440874,354.644941492025,557.006375217852,758.805637654925,97,0
"792",792,967.370937134528,994.082643083328,1397.97867331329,541.524860977411,851.339334718902,994.082643083328,1097.4225235595,37,0
"793",793,800.790641813172,806.809965951209,1077.93614590019,402.984133203042,685.936054376403,806.809965951209,966.308305343352,32,0
"794",794,1074.58048894746,1082.7950937384,1875.70412895502,119.676229141094,755.419389748519,1082.7950937384,1388.09593979737,95,0
"795",795,1430.4116058136,1487.13833836878,2705.18927840417,141.127023872565,1004.89986238613,1487.13833836878,1815.43846137856,159,0
"796",796,962.337847435102,912.752194473166,1300.13650421446,653.697743783563,840.908874827542,912.752194473166,1068.26513246485,24,0
"797",797,1267.79118940817,1301.98800430071,1725.1781914781,659.223733521823,1106.765588981,1301.98800430071,1432.75345104342,85,0
"798",798,1193.47443263617,1206.54434578948,1623.53487296483,837.42402566821,1002.35525042742,1206.54434578948,1362.4303327585,36,0
"799",799,1999.43414147024,2042.37446714502,2306.26611375025,1435.91583098101,1914.57338478122,2042.37446714502,2109.92381661699,71,0
"800",800,582.562085525588,578.567598047641,952.520649795357,265.356936834108,454.691832957585,578.567598047641,720.739277170145,20,0
"801",801,1171.75888176714,1149.3193916317,2122.55016886176,442.081077611628,896.023524519023,1149.3193916317,1400.56036675545,107,0
"802",802,1086.83734074175,1146.85976392953,1675.2995554218,82.7325648721992,789.269543006293,1146.85976392953,1397.63804412958,130,0
"803",803,646.99354724487,620.143650460452,1468.81966769055,66.9940304966158,452.421204604037,620.143650460452,826.436927795986,128,0
"804",804,1137.92979434874,1113.86873814907,2170.51477810993,364.07185127046,892.645171879415,1113.86873814907,1347.86785798394,92,0
